Gp0061273	534819030d87850d7aea2a16	7846.2.85463.CGTACG.fastq.gz	Raw Data	1031185	1031184	[u'fastq.gz', u'fastq']	11031180705
Gp0061274	535edfb70d87851703bf7647	7876.5.86421.GAGTGG.fastq.gz	Raw Data	1031188	1031187	[u'fastq.gz', u'fastq']	18501337655
Gp0061275	534812670d87850d7aea29fd	7846.2.85463.ATTCCT.fastq.gz	Raw Data	1031191	1031190	[u'fastq.gz', u'fastq']	14639025358
Gp0095966	544588af0d87852530dcbf0e	8382.5.100461.AGTCAA.fastq.gz	Raw Data	1045026	1045025	[u'fastq.gz', u'fastq']	13080010221
Gp0095966	555dd8800d8785226a63d53f	61529.geneCaller.versions	Annotation	1045026	1045025		307
Gp0095966	555dd8800d8785226a63d540	61529.assembled.faa	Annotation	1045026	1045025	fasta	7892811
Gp0095966	555dd8810d8785226a63d547	61529.assembled.faa.COG	Annotation	1045026	1045025	tab	1505829
Gp0095966	555dd8810d8785226a63d549	61529.assembled.fna	Annotation	1045026	1045025	fasta	25600230
Gp0095966	555dd8800d8785226a63d541	61529.assembled.faa.EC	Annotation	1045026	1045025		539727
Gp0095966	555dd8800d8785226a63d53c	61529.assembled.faa.Pfam.hmmout	Annotation	1045026	1045025	tab	3526539
Gp0095966	555dd8800d8785226a63d542	61529.assembled.names_map	Annotation	1045026	1045025	tab	2481804
Gp0095966	555dd8800d8785226a63d544	61529.assembled.faa.Pfam.blout	Annotation	1045026	1045025	tab	1795153
Gp0095966	555dd8810d8785226a63d548	61529.crisprs	Annotation	1045026	1045025		39900
Gp0095966	555dd8800d8785226a63d543	61529.assembled.gff	Annotation	1045026	1045025	tab	5562822
Gp0095966	555dd8810d8785226a63d545	61529.assembled.faa.phylodist	Annotation	1045026	1045025	tab	7749400
Gp0095966	555dd8800d8785226a63d53d	61529.assembled.faa.product.names	Annotation	1045026	1045025	tab	1415899
Gp0095966	555dd8810d8785226a63d546	61529.assembled.faa.Usearch.out	Annotation	1045026	1045025	tab	5914353812
Gp0095966	555dd8800d8785226a63d53e	61529.assembled.faa.KO	Annotation	1045026	1045025		1096662
Gp0095966	55655b2c0d87852b48480fc6	rnaseq_expression.txt	Annotation	1045026	1045025	rnaseq_expression.txt	95340
Gp0095966	55655b2c0d87852b48480fc2	rnaseq_expression.txt	Annotation	1045026	1045025	rnaseq_expression.txt	105420
Gp0095966	55655b2c0d87852b48480fc5	rnaseq_expression.txt	Annotation	1045026	1045025	rnaseq_expression.txt	125766
Gp0095966	55655b2c0d87852b48480fc4	rnaseq_expression.txt	Annotation	1045026	1045025	rnaseq_expression.txt	6868
Gp0095966	55655b2c0d87852b48480fc7	rnaseq_expression.txt	Annotation	1045026	1045025	rnaseq_expression.txt	78231
Gp0095966	55655b2c0d87852b48480fca	rnaseq_expression.txt	Annotation	1045026	1045025	rnaseq_expression.txt	323953
Gp0095966	55655b2c0d87852b48480fc8	rnaseq_expression.txt	Annotation	1045026	1045025	rnaseq_expression.txt	5841893
Gp0095966	55655b2c0d87852b48480fc3	rnaseq_expression.txt	Annotation	1045026	1045025	rnaseq_expression.txt	618
Gp0095966	557262ff0d878529e7caec00	rnaseq_expression.txt	Annotation	1045026	1045025	rnaseq_expression.txt	5755636
Gp0095967	545e8b960d8785528489115f	8434.3.102077.AGTTCC.fastq.gz	Raw Data	1045030	1045029	[u'fastq.gz', u'fastq']	28249219237
Gp0095967	555df7b10d8785226a63d5f8	61530.assembled.faa.Pfam.hmmout	Annotation	1045030	1045029	tab	5015414
Gp0095967	555df7b10d8785226a63d5fd	61530.assembled.faa.EC	Annotation	1045030	1045029		845284
Gp0095967	555df7b10d8785226a63d601	61530.assembled.faa.phylodist	Annotation	1045030	1045029	tab	11434702
Gp0095967	555df7b10d8785226a63d5fc	61530.assembled.faa	Annotation	1045030	1045029	fasta	11239516
Gp0095967	555df7b10d8785226a63d600	61530.assembled.faa.Pfam.blout	Annotation	1045030	1045029	tab	2552851
Gp0095967	555df7b20d8785226a63d605	61530.assembled.fna	Annotation	1045030	1045029	fasta	36771408
Gp0095967	555df7b10d8785226a63d5f9	61530.assembled.faa.product.names	Annotation	1045030	1045029	tab	2067612
Gp0095967	555df7b10d8785226a63d603	61530.assembled.faa.COG	Annotation	1045030	1045029	tab	2205890
Gp0095967	555df7b10d8785226a63d602	61530.assembled.faa.Usearch.out	Annotation	1045030	1045029	tab	8887515315
Gp0095967	555df7b10d8785226a63d5fe	61530.assembled.names_map	Annotation	1045030	1045029	tab	4196618
Gp0095967	555df7b10d8785226a63d5fa	61530.assembled.faa.KO	Annotation	1045030	1045029		1729368
Gp0095967	555df7b10d8785226a63d5ff	61530.assembled.gff	Annotation	1045030	1045029	tab	8756552
Gp0095967	555df7b20d8785226a63d604	61530.crisprs	Annotation	1045030	1045029		71189
Gp0095967	555df7b10d8785226a63d5fb	61530.geneCaller.versions	Annotation	1045030	1045029		307
Gp0095967	55655b2d0d87852b48480fce	rnaseq_expression.txt	Annotation	1045030	1045029	rnaseq_expression.txt	12894
Gp0095967	55655b2d0d87852b48480fcb	rnaseq_expression.txt	Annotation	1045030	1045029	rnaseq_expression.txt	7619196
Gp0095967	55655b2d0d87852b48480fcc	rnaseq_expression.txt	Annotation	1045030	1045029	rnaseq_expression.txt	133033
Gp0095967	55655b2d0d87852b48480fd1	rnaseq_expression.txt	Annotation	1045030	1045029	rnaseq_expression.txt	100042
Gp0095967	55655b2d0d87852b48480fcf	rnaseq_expression.txt	Annotation	1045030	1045029	rnaseq_expression.txt	80696
Gp0095967	55655b2d0d87852b48480fd0	rnaseq_expression.txt	Annotation	1045030	1045029	rnaseq_expression.txt	899
Gp0095967	55655b2d0d87852b48480fcd	rnaseq_expression.txt	Annotation	1045030	1045029	rnaseq_expression.txt	274733
Gp0095967	556f6d530d878529e7cad98e	rnaseq_expression.txt	Annotation	1045030	1045029	rnaseq_expression.txt	8749154
Gp0095967	557b9e210d87854fee5f99d2	rnaseq_expression.txt	Annotation	1045030	1045029	rnaseq_expression.txt	336018
Gp0095968	545e8b970d87855284891161	8434.3.102077.ATGTCA.fastq.gz	Raw Data	1045034	1045033	[u'fastq.gz', u'fastq']	9379798575
Gp0095968	555df0d70d8785226a63d5c3	61527.assembled.gff	Annotation	1045034	1045033	tab	5308495
Gp0095968	555df0d70d8785226a63d5c6	61527.assembled.faa.Usearch.out	Annotation	1045034	1045033	tab	5867719730
Gp0095968	555df0d70d8785226a63d5c8	61527.crisprs	Annotation	1045034	1045033		30329
Gp0095968	555df0d60d8785226a63d5be	61527.assembled.faa.KO	Annotation	1045034	1045033		1131006
Gp0095968	555df0d70d8785226a63d5c7	61527.assembled.faa.COG	Annotation	1045034	1045033	tab	1460284
Gp0095968	555df0d70d8785226a63d5c0	61527.assembled.faa	Annotation	1045034	1045033	fasta	7390970
